split,row,cluster,segment
test,660,3,New low spenders
test,661,1,Long-term low spenders
test,662,3,New low spenders
test,663,0,New high spenders
test,664,2,Long-term high spenders
test,665,2,Long-term high spenders
test,666,0,New high spenders
test,667,2,Long-term high spenders
test,668,3,New low spenders
test,669,3,New low spenders
test,670,1,Long-term low spenders
test,671,0,New high spenders
test,672,2,Long-term high spenders
test,673,2,Long-term high spenders
test,674,0,New high spenders
test,675,2,Long-term high spenders
test,676,2,Long-term high spenders
test,677,0,New high spenders
test,678,0,New high spenders
test,679,3,New low spenders
test,680,2,Long-term high spenders
test,681,2,Long-term high spenders
test,682,1,Long-term low spenders
test,683,1,Long-term low spenders
test,684,1,Long-term low spenders
test,685,0,New high spenders
test,686,1,Long-term low spenders
test,687,0,New high spenders
test,688,3,New low spenders
test,689,2,Long-term high spenders
test,690,3,New low spenders
test,691,2,Long-term high spenders
test,692,2,Long-term high spenders
test,693,2,Long-term high spenders
test,694,3,New low spenders
test,695,0,New high spenders
test,696,3,New low spenders
test,697,2,Long-term high spenders
test,698,3,New low spenders
test,699,3,New low spenders
test,700,1,Long-term low spenders
test,701,3,New low spenders
test,702,2,Long-term high spenders
test,703,2,Long-term high spenders
test,704,3,New low spenders
test,705,2,Long-term high spenders
test,706,1,Long-term low spenders
test,707,0,New high spenders
test,708,3,New low spenders
test,709,0,New high spenders
test,710,2,Long-term high spenders
test,711,0,New high spenders
test,712,2,Long-term high spenders
test,713,0,New high spenders
test,714,2,Long-term high spenders
test,715,1,Long-term low spenders
test,716,2,Long-term high spenders
test,717,2,Long-term high spenders
test,718,3,New low spenders
test,719,2,Long-term high spenders
test,720,3,New low spenders
test,721,1,Long-term low spenders
test,722,3,New low spenders
test,723,2,Long-term high spenders
test,724,3,New low spenders
test,725,1,Long-term low spenders
test,726,0,New high spenders
test,727,2,Long-term high spenders
test,728,0,New high spenders
test,729,3,New low spenders
test,730,3,New low spenders
test,731,0,New high spenders
test,732,2,Long-term high spenders
test,733,0,New high spenders
test,734,0,New high spenders
test,735,3,New low spenders
test,736,0,New high spenders
test,737,1,Long-term low spenders
test,738,2,Long-term high spenders
test,739,0,New high spenders
test,740,0,New high spenders
test,741,0,New high spenders
test,742,2,Long-term high spenders
test,743,0,New high spenders
test,744,0,New high spenders
test,745,0,New high spenders
test,746,1,Long-term low spenders
test,747,0,New high spenders
test,748,0,New high spenders
test,749,0,New high spenders
test,750,2,Long-term high spenders
test,751,0,New high spenders
test,752,3,New low spenders
test,753,0,New high spenders
test,754,1,Long-term low spenders
test,755,2,Long-term high spenders
test,756,2,Long-term high spenders
test,757,0,New high spenders
test,758,0,New high spenders
test,759,0,New high spenders
test,760,3,New low spenders
test,761,1,Long-term low spenders
test,762,0,New high spenders
test,763,1,Long-term low spenders
test,764,3,New low spenders
test,765,2,Long-term high spenders
test,766,2,Long-term high spenders
test,767,1,Long-term low spenders
test,768,2,Long-term high spenders
test,769,1,Long-term low spenders
test,770,0,New high spenders
test,771,3,New low spenders
test,772,3,New low spenders
test,773,0,New high spenders
test,774,0,New high spenders
test,775,2,Long-term high spenders
test,776,2,Long-term high spenders
test,777,0,New high spenders
test,778,3,New low spenders
test,779,1,Long-term low spenders
test,780,0,New high spenders
test,781,1,Long-term low spenders
test,782,3,New low spenders
test,783,0,New high spenders
test,784,3,New low spenders
test,785,1,Long-term low spenders
test,786,3,New low spenders
test,787,1,Long-term low spenders
test,788,3,New low spenders
test,789,3,New low spenders
test,790,3,New low spenders
test,791,2,Long-term high spenders
test,792,2,Long-term high spenders
test,793,2,Long-term high spenders
test,794,0,New high spenders
test,795,3,New low spenders
test,796,2,Long-term high spenders
test,797,0,New high spenders
test,798,2,Long-term high spenders
test,799,0,New high spenders
test,800,0,New high spenders
test,801,3,New low spenders
test,802,2,Long-term high spenders
test,803,1,Long-term low spenders
test,804,1,Long-term low spenders
test,805,0,New high spenders
test,806,2,Long-term high spenders
test,807,3,New low spenders
test,808,3,New low spenders
test,809,0,New high spenders
test,810,1,Long-term low spenders
test,811,2,Long-term high spenders
test,812,1,Long-term low spenders
test,813,0,New high spenders
test,814,2,Long-term high spenders
test,815,2,Long-term high spenders
test,816,3,New low spenders
test,817,0,New high spenders
test,818,0,New high spenders
test,819,2,Long-term high spenders
test,820,1,Long-term low spenders
test,821,1,Long-term low spenders
test,822,0,New high spenders
test,823,2,Long-term high spenders
test,824,1,Long-term low spenders
test,825,0,New high spenders
test,826,0,New high spenders
test,827,1,Long-term low spenders
test,828,0,New high spenders
test,829,0,New high spenders
test,830,1,Long-term low spenders
test,831,1,Long-term low spenders
test,832,2,Long-term high spenders
test,833,0,New high spenders
test,834,2,Long-term high spenders
test,835,2,Long-term high spenders
test,836,3,New low spenders
test,837,2,Long-term high spenders
test,838,2,Long-term high spenders
test,839,2,Long-term high spenders
test,840,1,Long-term low spenders
test,841,3,New low spenders
test,842,2,Long-term high spenders
test,843,2,Long-term high spenders
test,844,2,Long-term high spenders
test,845,2,Long-term high spenders
test,846,0,New high spenders
test,847,2,Long-term high spenders
test,848,1,Long-term low spenders
test,849,0,New high spenders
test,850,2,Long-term high spenders
test,851,0,New high spenders
test,852,0,New high spenders
test,853,2,Long-term high spenders
test,854,0,New high spenders
test,855,0,New high spenders
test,856,3,New low spenders
test,857,0,New high spenders
test,858,2,Long-term high spenders
test,859,2,Long-term high spenders
test,860,0,New high spenders
test,861,3,New low spenders
test,862,2,Long-term high spenders
test,863,2,Long-term high spenders
test,864,2,Long-term high spenders
test,865,0,New high spenders
test,866,1,Long-term low spenders
test,867,3,New low spenders
test,868,1,Long-term low spenders
test,869,2,Long-term high spenders
test,870,2,Long-term high spenders
test,871,2,Long-term high spenders
test,872,0,New high spenders
test,873,2,Long-term high spenders
test,874,0,New high spenders
test,875,0,New high spenders
test,876,1,Long-term low spenders
test,877,3,New low spenders
test,878,3,New low spenders
test,879,2,Long-term high spenders
test,880,0,New high spenders
test,881,2,Long-term high spenders
test,882,0,New high spenders
test,883,3,New low spenders
test,884,3,New low spenders
test,885,2,Long-term high spenders
test,886,1,Long-term low spenders
test,887,0,New high spenders
test,888,3,New low spenders
test,889,2,Long-term high spenders
test,890,3,New low spenders
test,891,1,Long-term low spenders
test,892,2,Long-term high spenders
test,893,2,Long-term high spenders
test,894,3,New low spenders
test,895,3,New low spenders
test,896,0,New high spenders
test,897,2,Long-term high spenders
test,898,0,New high spenders
test,899,3,New low spenders
test,900,3,New low spenders
test,901,2,Long-term high spenders
test,902,2,Long-term high spenders
test,903,3,New low spenders
test,904,0,New high spenders
test,905,3,New low spenders
test,906,0,New high spenders
test,907,0,New high spenders
test,908,0,New high spenders
test,909,0,New high spenders
test,910,3,New low spenders
test,911,0,New high spenders
test,912,0,New high spenders
test,913,2,Long-term high spenders
test,914,3,New low spenders
test,915,2,Long-term high spenders
test,916,3,New low spenders
test,917,0,New high spenders
test,918,1,Long-term low spenders
test,919,3,New low spenders
test,920,3,New low spenders
test,921,0,New high spenders
test,922,2,Long-term high spenders
test,923,0,New high spenders
test,924,1,Long-term low spenders
test,925,0,New high spenders
test,926,0,New high spenders
test,927,0,New high spenders
test,928,3,New low spenders
test,929,1,Long-term low spenders
test,930,2,Long-term high spenders
test,931,0,New high spenders
test,932,3,New low spenders
test,933,0,New high spenders
test,934,3,New low spenders
test,935,0,New high spenders
test,936,2,Long-term high spenders
test,937,2,Long-term high spenders
test,938,2,Long-term high spenders
test,939,2,Long-term high spenders
test,940,3,New low spenders
test,941,2,Long-term high spenders
test,942,1,Long-term low spenders
test,943,2,Long-term high spenders
test,944,2,Long-term high spenders
test,945,3,New low spenders
test,946,3,New low spenders
test,947,3,New low spenders
test,948,0,New high spenders
test,949,2,Long-term high spenders
test,950,0,New high spenders
test,951,0,New high spenders
test,952,3,New low spenders
test,953,1,Long-term low spenders
test,954,2,Long-term high spenders
test,955,1,Long-term low spenders
test,956,0,New high spenders
test,957,0,New high spenders
test,958,3,New low spenders
test,959,1,Long-term low spenders
test,960,2,Long-term high spenders
test,961,0,New high spenders
test,962,2,Long-term high spenders
test,963,0,New high spenders
test,964,1,Long-term low spenders
test,965,3,New low spenders
test,966,0,New high spenders
test,967,0,New high spenders
test,968,1,Long-term low spenders
test,969,0,New high spenders
test,970,1,Long-term low spenders
test,971,0,New high spenders
test,972,0,New high spenders
test,973,2,Long-term high spenders
test,974,0,New high spenders
test,975,2,Long-term high spenders
test,976,0,New high spenders
test,977,2,Long-term high spenders
test,978,3,New low spenders
test,979,2,Long-term high spenders
test,980,0,New high spenders
test,981,3,New low spenders
test,982,3,New low spenders
test,983,0,New high spenders
test,984,3,New low spenders
test,985,1,Long-term low spenders
test,986,3,New low spenders
test,987,0,New high spenders
test,988,1,Long-term low spenders
test,989,0,New high spenders
test,990,1,Long-term low spenders
test,991,2,Long-term high spenders
test,992,3,New low spenders
test,993,2,Long-term high spenders
test,994,0,New high spenders
test,995,0,New high spenders
test,996,0,New high spenders
test,997,0,New high spenders
test,998,3,New low spenders
test,999,3,New low spenders
test,1000,3,New low spenders
test,1001,1,Long-term low spenders
test,1002,2,Long-term high spenders
test,1003,3,New low spenders
test,1004,0,New high spenders
test,1005,0,New high spenders
test,1006,0,New high spenders
test,1007,2,Long-term high spenders
test,1008,0,New high spenders
test,1009,1,Long-term low spenders
test,1010,2,Long-term high spenders
test,1011,1,Long-term low spenders
test,1012,2,Long-term high spenders
test,1013,2,Long-term high spenders
test,1014,2,Long-term high spenders
test,1015,3,New low spenders
test,1016,3,New low spenders
test,1017,0,New high spenders
test,1018,2,Long-term high spenders
test,1019,0,New high spenders
test,1020,2,Long-term high spenders
test,1021,3,New low spenders
test,1022,1,Long-term low spenders
test,1023,3,New low spenders
test,1024,3,New low spenders
test,1025,3,New low spenders
test,1026,0,New high spenders
test,1027,3,New low spenders
test,1028,1,Long-term low spenders
test,1029,1,Long-term low spenders
test,1030,2,Long-term high spenders
test,1031,1,Long-term low spenders
test,1032,0,New high spenders
test,1033,0,New high spenders
test,1034,2,Long-term high spenders
test,1035,3,New low spenders
test,1036,1,Long-term low spenders
test,1037,0,New high spenders
test,1038,2,Long-term high spenders
test,1039,3,New low spenders
test,1040,0,New high spenders
test,1041,2,Long-term high spenders
test,1042,0,New high spenders
test,1043,3,New low spenders
test,1044,1,Long-term low spenders
test,1045,0,New high spenders
test,1046,0,New high spenders
test,1047,1,Long-term low spenders
test,1048,2,Long-term high spenders
test,1049,1,Long-term low spenders
test,1050,3,New low spenders
test,1051,2,Long-term high spenders
test,1052,2,Long-term high spenders
test,1053,1,Long-term low spenders
test,1054,2,Long-term high spenders
test,1055,3,New low spenders
